Timestamp,Date,Open,High,Low,Close,Volume,MA_High,MA_Volume,P_Anomaly,V_Anomaly
1611450000000,2021-01-24 02:00:00,0.00007078,0.00007114,0.00007028,0.00007096,16317.00000000,7.114e-05,16317.0,False,False
1611453600000,2021-01-24 03:00:00,0.00007099,0.00007148,0.00007086,0.00007095,7733.00000000,7.130999999999999e-05,12025.0,False,False
1611457200000,2021-01-24 04:00:00,0.00007114,0.00007116,0.00007003,0.00007003,9687.00000000,7.126e-05,11245.666666666666,False,False
1611460800000,2021-01-24 05:00:00,0.00007000,0.00007061,0.00006929,0.00006940,14273.00000000,7.109750000000001e-05,12002.5,False,False
1611464400000,2021-01-24 06:00:00,0.00006938,0.00007002,0.00006922,0.00006980,6468.00000000,7.0882e-05,10895.6,False,False
1611468000000,2021-01-24 07:00:00,0.00006980,0.00007044,0.00006939,0.00006948,8341.00000000,7.080833333333334e-05,10469.833333333334,False,False
1611471600000,2021-01-24 08:00:00,0.00006942,0.00007005,0.00006932,0.00006950,12221.00000000,7.070000000000001e-05,10720.0,False,False
1611475200000,2021-01-24 09:00:00,0.00006939,0.00006949,0.00006861,0.00006924,19155.00000000,7.054875e-05,11774.375,False,False
1611478800000,2021-01-24 10:00:00,0.00006936,0.00007123,0.00006928,0.00007123,21106.00000000,7.062444444444444e-05,12811.222222222223,False,False
1611482400000,2021-01-24 11:00:00,0.00007111,0.00007390,0.00007093,0.00007370,42703.00000000,7.095200000000001e-05,15800.4,False,False
1611486000000,2021-01-24 12:00:00,0.00007370,0.00007570,0.00007263,0.00007439,87802.00000000,7.138363636363638e-05,22346.0,False,False
1611489600000,2021-01-24 13:00:00,0.00007440,0.00007510,0.00007241,0.00007381,55460.00000000,7.169333333333334e-05,25105.5,False,False
1611493200000,2021-01-24 14:00:00,0.00007384,0.00007488,0.00007282,0.00007418,38260.00000000,7.2005e-05,26934.083333333332,False,False
1611496800000,2021-01-24 15:00:00,0.00007437,0.00008173,0.00007428,0.00008173,304055.00000000,7.285916666666669e-05,51627.583333333336,False,True
1611500400000,2021-01-24 16:00:00,0.00008138,0.00008196,0.00007834,0.00007927,137728.00000000,7.375916666666666e-05,62297.666666666664,False,False
1611504000000,2021-01-24 17:00:00,0.00007930,0.00008054,0.00007766,0.00007996,48673.00000000,7.458666666666668e-05,65164.333333333336,False,False
1611507600000,2021-01-24 18:00:00,0.00007984,0.00008163,0.00007903,0.00008126,44356.00000000,7.555416666666668e-05,68321.66666666667,False,False
1611511200000,2021-01-24 19:00:00,0.00008122,0.00008259,0.00008009,0.00008054,91148.00000000,7.656666666666667e-05,75222.25,False,False
1611514800000,2021-01-24 20:00:00,0.00008054,0.00008077,0.00007735,0.00007885,102738.00000000,7.746e-05,82765.33333333333,False,False
1611518400000,2021-01-24 21:00:00,0.00007878,0.00008030,0.00007860,0.00008000,36206.00000000,7.836083333333332e-05,84186.25,False,False
1611522000000,2021-01-24 22:00:00,0.00008000,0.00008030,0.00007808,0.00007841,68452.00000000,7.911666666666666e-05,88131.75,False,False
1611525600000,2021-01-24 23:00:00,0.00007842,0.00007999,0.00007835,0.00007962,49044.00000000,7.962416666666667e-05,88660.16666666667,False,False
1611529200000,2021-01-25 00:00:00,0.00007965,0.00008067,0.00007849,0.00008026,54164.00000000,8.003833333333333e-05,85857.0,False,False
1611532800000,2021-01-25 01:00:00,0.00008034,0.00008046,0.00007564,0.00007564,100297.00000000,8.0485e-05,89593.41666666667,False,False
