Timestamp,Date,Open,High,Low,Close,Volume,MA_High,MA_Volume,P_Anomaly,V_Anomaly
1611450000000,2021-01-24 02:00:00,0.00064340,0.00064960,0.00064090,0.00064960,532.19000000,0.0006496,532.19,False,False
1611453600000,2021-01-24 03:00:00,0.00064960,0.00065660,0.00064630,0.00065350,461.03000000,0.0006531,496.61,False,False
1611457200000,2021-01-24 04:00:00,0.00065540,0.00065670,0.00065250,0.00065660,109.35000000,0.0006543,367.5233333333333,False,False
1611460800000,2021-01-24 05:00:00,0.00065690,0.00066670,0.00064540,0.00064910,13337.05000000,0.0006574,3609.9049999999997,False,False
1611464400000,2021-01-24 06:00:00,0.00064870,0.00065150,0.00064420,0.00064800,880.80000000,0.0006562200000000001,3064.084,False,False
1611468000000,2021-01-24 07:00:00,0.00064530,0.00065670,0.00064450,0.00065200,1094.66000000,0.0006563,2735.8466666666664,False,False
1611471600000,2021-01-24 08:00:00,0.00065230,0.00065520,0.00064850,0.00065270,673.07000000,0.0006561428571428571,2441.1642857142856,False,False
1611475200000,2021-01-24 09:00:00,0.00065040,0.00065560,0.00064910,0.00065180,1322.44000000,0.000656075,2301.3237499999996,False,False
1611478800000,2021-01-24 10:00:00,0.00065170,0.00067190,0.00065050,0.00066160,2555.37000000,0.0006578333333333334,2329.5511111111105,False,False
1611482400000,2021-01-24 11:00:00,0.00066200,0.00066340,0.00065340,0.00065420,7363.75000000,0.00065839,2832.9709999999995,False,False
1611486000000,2021-01-24 12:00:00,0.00065640,0.00066180,0.00065230,0.00065750,5106.62000000,0.0006587,3039.6663636363633,False,False
1611489600000,2021-01-24 13:00:00,0.00065890,0.00066430,0.00065300,0.00066010,3179.65000000,0.0006591666666666667,3051.3316666666665,False,False
1611493200000,2021-01-24 14:00:00,0.00066000,0.00066190,0.00065470,0.00065890,505.59000000,0.0006601916666666667,3049.115,False,False
1611496800000,2021-01-24 15:00:00,0.00065770,0.00066160,0.00065260,0.00065510,364.15000000,0.0006606083333333333,3041.041666666666,False,False
1611500400000,2021-01-24 16:00:00,0.00065580,0.00066010,0.00065450,0.00065900,250.93000000,0.0006608916666666667,3052.8399999999997,False,False
1611504000000,2021-01-24 17:00:00,0.00066100,0.00067370,0.00065770,0.00067060,967.49000000,0.0006614749999999999,2022.0433333333337,False,False
1611507600000,2021-01-24 18:00:00,0.00067060,0.00069950,0.00067020,0.00069780,2293.10000000,0.000665475,2139.735,False,False
1611511200000,2021-01-24 19:00:00,0.00069720,0.00070720,0.00069310,0.00069620,3722.86000000,0.0006696833333333334,2358.751666666667,False,False
1611514800000,2021-01-24 20:00:00,0.00069660,0.00069980,0.00068620,0.00069290,1651.13000000,0.0006734000000000001,2440.256666666667,False,False
1611518400000,2021-01-24 21:00:00,0.00069620,0.00069630,0.00069300,0.00069320,737.05000000,0.0006767916666666667,2391.474166666667,False,False
1611522000000,2021-01-24 22:00:00,0.00069320,0.00070730,0.00069280,0.00069960,1141.44000000,0.0006797416666666666,2273.6466666666665,False,False
1611525600000,2021-01-24 23:00:00,0.00069970,0.00071130,0.00069970,0.00070950,2284.95000000,0.0006837333333333334,1850.4133333333332,False,False
1611529200000,2021-01-25 00:00:00,0.00071000,0.00071790,0.00070370,0.00071410,3328.56000000,0.0006884083333333333,1702.2416666666668,False,False
