Timestamp,Date,Open,High,Low,Close,Volume,MA_High,MA_Volume,P_Anomaly,V_Anomaly
1611450000000,2021-01-24 02:00:00,0.00029230,0.00029230,0.00028420,0.00029140,123.64000000,0.0002923,123.64,False,False
1611453600000,2021-01-24 03:00:00,0.00029140,0.00029220,0.00028880,0.00029020,32.81000000,0.00029225,78.225,False,False
1611457200000,2021-01-24 04:00:00,0.00029050,0.00029230,0.00028800,0.00028820,100.16000000,0.00029226666666666665,85.53666666666668,False,False
1611460800000,2021-01-24 05:00:00,0.00028820,0.00029220,0.00028730,0.00028730,48.92000000,0.00029225,76.38250000000001,False,False
1611464400000,2021-01-24 06:00:00,0.00028730,0.00029170,0.00028550,0.00028550,176.72000000,0.00029214,96.45,False,False
1611468000000,2021-01-24 07:00:00,0.00028520,0.00028840,0.00028520,0.00028530,216.52000000,0.00029151666666666666,116.46166666666666,False,False
1611471600000,2021-01-24 08:00:00,0.00028630,0.00029360,0.00028630,0.00028700,263.14000000,0.00029181428571428567,137.41571428571427,False,False
1611475200000,2021-01-24 09:00:00,0.00028700,0.00028930,0.00028580,0.00028580,127.30000000,0.0002915,136.15125,False,False
1611478800000,2021-01-24 10:00:00,0.00028550,0.00028780,0.00028260,0.00028300,1082.65000000,0.0002910888888888889,241.3177777777778,False,False
1611482400000,2021-01-24 11:00:00,0.00028300,0.00028390,0.00028190,0.00028330,857.89000000,0.00029036999999999997,302.975,False,False
1611486000000,2021-01-24 12:00:00,0.00028340,0.00028500,0.00028070,0.00028190,208.32000000,0.00028988181818181817,294.37,False,False
1611489600000,2021-01-24 13:00:00,0.00028190,0.00028360,0.00028080,0.00028330,336.44000000,0.00028935833333333335,297.87583333333333,False,False
1611493200000,2021-01-24 14:00:00,0.00028360,0.00028410,0.00028160,0.00028390,65.13000000,0.000288675,293.00000000000006,False,False
1611496800000,2021-01-24 15:00:00,0.00028360,0.00028500,0.00028220,0.00028230,95.22000000,0.000288075,298.2008333333333,False,False
1611500400000,2021-01-24 16:00:00,0.00028330,0.00028450,0.00027910,0.00028450,296.38000000,0.00028742500000000006,314.5525,False,False
1611504000000,2021-01-24 17:00:00,0.00028370,0.00028690,0.00028020,0.00028420,190.78000000,0.00028698333333333336,326.37416666666667,False,False
1611507600000,2021-01-24 18:00:00,0.00028450,0.00029970,0.00028340,0.00028600,1287.47000000,0.00028765,418.9366666666667,False,False
1611511200000,2021-01-24 19:00:00,0.00028600,0.00028600,0.00028400,0.00028570,82.34000000,0.00028745,407.75500000000005,False,False
1611514800000,2021-01-24 20:00:00,0.00028540,0.00029140,0.00028020,0.00028190,194.29000000,0.0002872666666666667,402.0175000000001,False,False
1611518400000,2021-01-24 21:00:00,0.00028160,0.00028420,0.00028070,0.00028070,65.40000000,0.00028684166666666667,396.8591666666667,False,False
1611522000000,2021-01-24 22:00:00,0.00028090,0.00028210,0.00027920,0.00027920,80.18000000,0.0002863666666666666,313.32,False,False
1611525600000,2021-01-24 23:00:00,0.00027920,0.00028500,0.00027750,0.00028370,216.05000000,0.0002864583333333334,259.8333333333333,False,False
1611529200000,2021-01-25 00:00:00,0.00028370,0.00028870,0.00027980,0.00028330,166.79000000,0.0002867666666666667,256.3725,False,False
1611532800000,2021-01-25 01:00:00,0.00028330,0.00028330,0.00027830,0.00027990,101.65000000,0.00028674166666666667,236.8066666666667,False,False
1611536400000,2021-01-25 02:00:00,0.00027960,0.00028090,0.00027780,0.00027910,81.55000000,0.00028647500000000007,238.17500000000004,False,False
1611540000000,2021-01-25 03:00:00,0.00027910,0.00028030,0.00027860,0.00027860,26.55000000,0.0002860833333333334,232.45250000000007,False,False
1611543600000,2021-01-25 04:00:00,0.00027830,0.00027970,0.00026730,0.00027150,512.51000000,0.0002856833333333334,250.46333333333337,False,False
1611547200000,2021-01-25 05:00:00,0.00027140,0.00027450,0.00027110,0.00027370,335.23000000,0.00028465,262.5008333333334,False,False
1611550800000,2021-01-25 06:00:00,0.00027440,0.00027440,0.00027220,0.00027330,477.56000000,0.00028254166666666667,195.00833333333333,False,False
1611554400000,2021-01-25 07:00:00,0.00027270,0.00028380,0.00027040,0.00027240,1744.72000000,0.00028235833333333334,333.53999999999996,False,True
1611558000000,2021-01-25 08:00:00,0.00027240,0.00027450,0.00027130,0.00027280,212.77000000,0.00028094999999999997,335.08,False,False
1611561600000,2021-01-25 09:00:00,0.00027280,0.00027300,0.00026970,0.00027050,232.82000000,0.00028001666666666665,349.0316666666667,False,False
1611565200000,2021-01-25 10:00:00,0.00027020,0.00027420,0.00027020,0.00027390,371.52000000,0.0002793583333333334,373.30999999999995,False,False
1611568800000,2021-01-25 11:00:00,0.00027420,0.00027590,0.00027390,0.00027400,48.73000000,0.0002786,359.3666666666666,False,False
1611572400000,2021-01-25 12:00:00,0.00027400,0.00027400,0.00027220,0.00027300,15.85000000,0.000277375,346.78833333333336,False,False
1611576000000,2021-01-25 13:00:00,0.00027220,0.00027250,0.00026520,0.00026550,488.23000000,0.00027647500000000004,379.00333333333333,False,False
1611579600000,2021-01-25 14:00:00,0.00026550,0.00026560,0.00026030,0.00026150,350.86000000,0.0002752,401.44583333333327,False,False
1611583200000,2021-01-25 15:00:00,0.00026070,0.00026250,0.00025940,0.00026220,434.18000000,0.0002737166666666667,435.415,False,False
1611586800000,2021-01-25 16:00:00,0.00026150,0.00026320,0.00026040,0.00026080,772.53000000,0.0002723416666666667,457.0833333333333,False,False
