Timestamp,Date,Open,High,Low,Close,Volume,MA_High,MA_Volume,P_Anomaly,V_Anomaly
1611450000000,2021-01-24 02:00:00,0.00000163,0.00000165,0.00000162,0.00000164,83075.00000000,1.65e-06,83075.0,False,False
1611453600000,2021-01-24 03:00:00,0.00000165,0.00000165,0.00000163,0.00000164,74824.00000000,1.65e-06,78949.5,False,False
1611457200000,2021-01-24 04:00:00,0.00000165,0.00000167,0.00000164,0.00000166,69502.00000000,1.6566666666666665e-06,75800.33333333333,False,False
1611460800000,2021-01-24 05:00:00,0.00000166,0.00000169,0.00000163,0.00000166,304173.00000000,1.665e-06,132893.5,False,False
1611464400000,2021-01-24 06:00:00,0.00000165,0.00000166,0.00000164,0.00000164,189918.00000000,1.664e-06,144298.4,False,False
1611468000000,2021-01-24 07:00:00,0.00000165,0.00000167,0.00000162,0.00000162,221279.00000000,1.6650000000000002e-06,157128.5,False,False
1611471600000,2021-01-24 08:00:00,0.00000163,0.00000168,0.00000160,0.00000164,619691.00000000,1.6671428571428574e-06,223208.85714285713,False,False
1611475200000,2021-01-24 09:00:00,0.00000164,0.00000166,0.00000163,0.00000164,232900.00000000,1.6662500000000001e-06,224420.25,False,False
1611478800000,2021-01-24 10:00:00,0.00000165,0.00000165,0.00000160,0.00000164,329404.00000000,1.6644444444444445e-06,236085.11111111112,False,False
1611482400000,2021-01-24 11:00:00,0.00000164,0.00000165,0.00000159,0.00000162,903954.00000000,1.6630000000000002e-06,302872.0,False,False
1611486000000,2021-01-24 12:00:00,0.00000162,0.00000163,0.00000161,0.00000162,252306.00000000,1.6600000000000002e-06,298275.0909090909,False,False
1611489600000,2021-01-24 13:00:00,0.00000162,0.00000164,0.00000162,0.00000163,91307.00000000,1.6583333333333335e-06,281027.75,False,False
1611493200000,2021-01-24 14:00:00,0.00000163,0.00000163,0.00000161,0.00000161,229758.00000000,1.656666666666667e-06,293251.3333333333,False,False
1611496800000,2021-01-24 15:00:00,0.00000160,0.00000161,0.00000159,0.00000159,220254.00000000,1.653333333333333e-06,305370.5,False,False
1611500400000,2021-01-24 16:00:00,0.00000159,0.00000161,0.00000158,0.00000161,182105.00000000,1.6483333333333332e-06,314754.0833333333,False,False
1611504000000,2021-01-24 17:00:00,0.00000161,0.00000162,0.00000160,0.00000161,198304.00000000,1.6425e-06,305931.6666666667,False,False
1611507600000,2021-01-24 18:00:00,0.00000162,0.00000162,0.00000160,0.00000162,85627.00000000,1.639166666666667e-06,297240.75,False,False
1611511200000,2021-01-24 19:00:00,0.00000162,0.00000164,0.00000160,0.00000163,152048.00000000,1.6366666666666667e-06,291471.5,False,False
1611514800000,2021-01-24 20:00:00,0.00000164,0.00000166,0.00000161,0.00000165,511951.00000000,1.6350000000000002e-06,282493.1666666667,False,False
1611518400000,2021-01-24 21:00:00,0.00000166,0.00000167,0.00000163,0.00000165,323450.00000000,1.6358333333333333e-06,290039.0,False,False
1611522000000,2021-01-24 22:00:00,0.00000164,0.00000166,0.00000163,0.00000163,88768.00000000,1.6366666666666665e-06,269986.0,False,False
1611525600000,2021-01-24 23:00:00,0.00000163,0.00000163,0.00000161,0.00000162,323228.00000000,1.6349999999999998e-06,221592.16666666666,False,False
