Timestamp,Date,Open,High,Low,Close,Volume,MA_High,MA_Volume,P_Anomaly,V_Anomaly
1611450000000,2021-01-24 02:00:00,0.00006640,0.00006830,0.00006600,0.00006700,466402.51000000,6.83e-05,466402.51,False,False
1611453600000,2021-01-24 03:00:00,0.00006700,0.00006770,0.00006610,0.00006650,313076.70000000,6.8e-05,389739.605,False,False
1611457200000,2021-01-24 04:00:00,0.00006660,0.00006660,0.00006480,0.00006480,351733.97000000,6.753333333333333e-05,377071.06,False,False
1611460800000,2021-01-24 05:00:00,0.00006480,0.00006520,0.00006240,0.00006270,577695.98000000,6.695e-05,427227.29,False,False
1611464400000,2021-01-24 06:00:00,0.00006260,0.00006370,0.00006190,0.00006370,416181.19000000,6.63e-05,425018.07,False,False
1611468000000,2021-01-24 07:00:00,0.00006370,0.00006650,0.00006320,0.00006610,311052.89000000,6.633333333333332e-05,406023.87333333335,False,False
1611471600000,2021-01-24 08:00:00,0.00006610,0.00006620,0.00006480,0.00006540,90238.35000000,6.63142857142857e-05,360911.65571428573,False,False
1611475200000,2021-01-24 09:00:00,0.00006530,0.00006560,0.00006460,0.00006530,164924.07000000,6.6225e-05,336413.2075,False,False
1611478800000,2021-01-24 10:00:00,0.00006540,0.00006550,0.00006400,0.00006470,198014.14000000,6.614444444444445e-05,321035.5333333334,False,False
1611482400000,2021-01-24 11:00:00,0.00006460,0.00006520,0.00006330,0.00006500,246090.38000000,6.604999999999999e-05,313541.01800000004,False,False
1611486000000,2021-01-24 12:00:00,0.00006500,0.00007150,0.00006430,0.00007070,838767.32000000,6.654545454545455e-05,361288.86363636365,False,False
1611489600000,2021-01-24 13:00:00,0.00007060,0.00007180,0.00006780,0.00006820,772122.41000000,6.698333333333334e-05,395524.9925,False,False
1611493200000,2021-01-24 14:00:00,0.00006810,0.00006900,0.00006660,0.00006750,381799.62000000,6.704166666666665e-05,388474.75166666665,False,False
1611496800000,2021-01-24 15:00:00,0.00006750,0.00006900,0.00006740,0.00006850,740647.88000000,6.714999999999999e-05,424105.6833333333,False,False
1611500400000,2021-01-24 16:00:00,0.00006860,0.00007000,0.00006830,0.00006990,622113.24000000,6.743333333333332e-05,446637.28916666674,False,False
1611504000000,2021-01-24 17:00:00,0.00006990,0.00007060,0.00006780,0.00006830,432261.26000000,6.788333333333333e-05,434517.7291666667,False,False
1611507600000,2021-01-24 18:00:00,0.00006820,0.00007070,0.00006810,0.00007000,291283.77000000,6.846666666666667e-05,424109.61083333334,False,False
1611511200000,2021-01-24 19:00:00,0.00007000,0.00007190,0.00006990,0.00007030,275897.83000000,6.891666666666667e-05,421180.02249999996,False,False
1611514800000,2021-01-24 20:00:00,0.00007030,0.00007070,0.00006930,0.00007000,239360.09000000,6.929166666666667e-05,433606.83416666667,False,False
1611518400000,2021-01-24 21:00:00,0.00007000,0.00007110,0.00007000,0.00007070,141668.68000000,6.975e-05,431668.88499999995,False,False
1611522000000,2021-01-24 22:00:00,0.00007060,0.00007260,0.00007050,0.00007100,363397.02000000,7.034166666666668e-05,445450.7916666665,False,False
1611525600000,2021-01-24 23:00:00,0.00007090,0.00007270,0.00007070,0.00007230,345890.99000000,7.096666666666667e-05,453767.5091666666,False,False
1611529200000,2021-01-25 00:00:00,0.00007230,0.00007240,0.00007000,0.00007010,235946.37000000,7.104166666666667e-05,403532.4300000001,False,False
1611532800000,2021-01-25 01:00:00,0.00007010,0.00007150,0.00006800,0.00006850,398924.54000000,7.101666666666667e-05,372432.6075,False,False
1611536400000,2021-01-25 02:00:00,0.00006860,0.00007020,0.00006840,0.00006940,253213.34000000,7.111666666666666e-05,361717.08416666667,False,False
1611540000000,2021-01-25 03:00:00,0.00006940,0.00006970,0.00006860,0.00006880,189565.62000000,7.1175e-05,315793.5625,False,False
1611543600000,2021-01-25 04:00:00,0.00006900,0.00006940,0.00006530,0.00006590,371528.66000000,7.1125e-05,294911.5141666667,False,False
1611547200000,2021-01-25 05:00:00,0.00006580,0.00006720,0.00006550,0.00006720,140083.48000000,7.084166666666666e-05,270563.36583333334,False,False
1611550800000,2021-01-25 06:00:00,0.00006700,0.00006710,0.00006600,0.00006650,152709.30000000,7.054166666666666e-05,259015.49333333332,False,False
1611554400000,2021-01-25 07:00:00,0.00006650,0.00006720,0.00006580,0.00006600,128836.39000000,7.015000000000001e-05,246760.37333333332,False,False
1611558000000,2021-01-25 08:00:00,0.00006600,0.00006620,0.00006450,0.00006480,316748.19000000,6.977499999999999e-05,253209.38166666668,False,False
1611561600000,2021-01-25 09:00:00,0.00006480,0.00006530,0.00006410,0.00006420,139351.02000000,6.929166666666667e-05,253016.24333333332,False,False
1611565200000,2021-01-25 10:00:00,0.00006410,0.00006720,0.00006360,0.00006720,315877.89000000,6.884166666666667e-05,249056.31583333333,False,False
1611568800000,2021-01-25 11:00:00,0.00006700,0.00006860,0.00006620,0.00006620,323520.59000000,6.85e-05,247192.11583333332,False,False
1611572400000,2021-01-25 12:00:00,0.00006610,0.00006620,0.00006530,0.00006560,207843.82000000,6.798333333333334e-05,244850.2366666666,False,False
1611576000000,2021-01-25 13:00:00,0.00006550,0.00006560,0.00006370,0.00006380,277020.80000000,6.749166666666666e-05,234691.5916666666,False,False
1611579600000,2021-01-25 14:00:00,0.00006390,0.00006400,0.00006050,0.00006170,766628.85000000,6.6975e-05,277476.2175,False,False
1611583200000,2021-01-25 15:00:00,0.00006170,0.00006220,0.00006030,0.00006090,336136.72000000,6.635e-05,289690.47583333333,False,False
1611586800000,2021-01-25 16:00:00,0.00006080,0.00006250,0.00006040,0.00006210,267618.10000000,6.5775e-05,281031.2625,False,False
