Timestamp,Date,Open,High,Low,Close,Volume,MA_High,MA_Volume,P_Anomaly,V_Anomaly
1611450000000,2021-01-24 02:00:00,0.00000027,0.00000027,0.00000026,0.00000027,1308177.00000000,2.7e-07,1308177.0,False,False
1611453600000,2021-01-24 03:00:00,0.00000026,0.00000027,0.00000026,0.00000027,2763455.00000000,2.7e-07,2035816.0,False,False
1611457200000,2021-01-24 04:00:00,0.00000027,0.00000027,0.00000026,0.00000026,2215738.00000000,2.7e-07,2095790.0,False,False
1611460800000,2021-01-24 05:00:00,0.00000026,0.00000027,0.00000026,0.00000027,3149680.00000000,2.7e-07,2359262.5,False,False
1611464400000,2021-01-24 06:00:00,0.00000026,0.00000027,0.00000026,0.00000027,1817520.00000000,2.7e-07,2250914.0,False,False
1611468000000,2021-01-24 07:00:00,0.00000026,0.00000027,0.00000026,0.00000027,1297296.00000000,2.7e-07,2091977.6666666667,False,False
1611471600000,2021-01-24 08:00:00,0.00000027,0.00000027,0.00000026,0.00000026,1902253.00000000,2.7e-07,2064874.142857143,False,False
1611475200000,2021-01-24 09:00:00,0.00000027,0.00000027,0.00000026,0.00000026,1848827.00000000,2.7e-07,2037868.25,False,False
1611478800000,2021-01-24 10:00:00,0.00000027,0.00000027,0.00000026,0.00000027,8524717.00000000,2.7e-07,2758629.222222222,False,False
1611482400000,2021-01-24 11:00:00,0.00000026,0.00000027,0.00000026,0.00000027,4852683.00000000,2.7e-07,2968034.6,False,False
1611486000000,2021-01-24 12:00:00,0.00000027,0.00000028,0.00000026,0.00000028,47630015.00000000,2.709090909090909e-07,7028214.636363637,False,True
1611489600000,2021-01-24 13:00:00,0.00000028,0.00000028,0.00000026,0.00000026,15284574.00000000,2.716666666666666e-07,7716244.583333333,False,False
1611493200000,2021-01-24 14:00:00,0.00000027,0.00000027,0.00000026,0.00000027,6348915.00000000,2.716666666666666e-07,8136306.083333333,False,False
1611496800000,2021-01-24 15:00:00,0.00000027,0.00000028,0.00000026,0.00000027,10095966.00000000,2.725e-07,8747348.666666666,False,False
1611500400000,2021-01-24 16:00:00,0.00000027,0.00000028,0.00000027,0.00000027,22137797.00000000,2.733333333333333e-07,10407520.25,False,False
1611504000000,2021-01-24 17:00:00,0.00000028,0.00000028,0.00000027,0.00000028,6728782.00000000,2.741666666666666e-07,10705778.75,False,False
1611507600000,2021-01-24 18:00:00,0.00000027,0.00000028,0.00000027,0.00000028,13278955.00000000,2.7499999999999996e-07,11660898.333333334,False,False
1611511200000,2021-01-24 19:00:00,0.00000028,0.00000028,0.00000027,0.00000027,4494233.00000000,2.758333333333333e-07,11927309.75,False,False
1611514800000,2021-01-24 20:00:00,0.00000028,0.00000028,0.00000027,0.00000027,3933948.00000000,2.7666666666666663e-07,12096617.666666666,False,False
1611518400000,2021-01-24 21:00:00,0.00000027,0.00000028,0.00000027,0.00000028,3057539.00000000,2.7749999999999994e-07,12197343.666666666,False,False
1611522000000,2021-01-24 22:00:00,0.00000028,0.00000028,0.00000027,0.00000027,5402769.00000000,2.783333333333333e-07,11937181.333333334,False,False
1611525600000,2021-01-24 23:00:00,0.00000028,0.00000028,0.00000027,0.00000028,9275704.00000000,2.7916666666666666e-07,12305766.416666666,False,False
1611529200000,2021-01-25 00:00:00,0.00000028,0.00000028,0.00000027,0.00000028,7780353.00000000,2.7916666666666666e-07,8984961.25,False,False
1611532800000,2021-01-25 01:00:00,0.00000028,0.00000028,0.00000026,0.00000027,43908719.00000000,2.7916666666666666e-07,11370306.666666666,False,False
1611536400000,2021-01-25 02:00:00,0.00000027,0.00000027,0.00000026,0.00000027,9751513.00000000,2.7916666666666666e-07,11653856.5,False,False
1611540000000,2021-01-25 03:00:00,0.00000027,0.00000027,0.00000026,0.00000027,970462.00000000,2.783333333333333e-07,10893397.833333334,False,False
1611543600000,2021-01-25 04:00:00,0.00000026,0.00000027,0.00000026,0.00000026,3475989.00000000,2.775e-07,9338247.166666666,False,False
1611547200000,2021-01-25 05:00:00,0.00000026,0.00000027,0.00000026,0.00000026,3265284.00000000,2.766666666666667e-07,9049622.333333334,False,False
1611550800000,2021-01-25 06:00:00,0.00000026,0.00000027,0.00000026,0.00000027,2224432.00000000,2.758333333333333e-07,8128412.083333333,False,False
1611554400000,2021-01-25 07:00:00,0.00000027,0.00000027,0.00000026,0.00000027,1637371.00000000,2.75e-07,7890340.25,False,False
1611558000000,2021-01-25 08:00:00,0.00000027,0.00000027,0.00000026,0.00000027,3607370.00000000,2.7416666666666665e-07,7863125.416666667,False,False
1611561600000,2021-01-25 09:00:00,0.00000027,0.00000027,0.00000026,0.00000027,4601773.00000000,2.7333333333333335e-07,7991811.583333333,False,False
1611565200000,2021-01-25 10:00:00,0.00000027,0.00000027,0.00000026,0.00000026,2342219.00000000,2.725e-07,7736765.75,False,False
1611568800000,2021-01-25 11:00:00,0.00000027,0.00000027,0.00000026,0.00000027,3644681.00000000,2.716666666666666e-07,7267513.833333333,False,False
1611572400000,2021-01-25 12:00:00,0.00000027,0.00000027,0.00000026,0.00000026,2100794.00000000,2.708333333333333e-07,6794217.25,False,False
1611576000000,2021-01-25 13:00:00,0.00000027,0.00000027,0.00000025,0.00000026,117187585.00000000,2.7e-07,12900789.416666666,False,True
1611579600000,2021-01-25 14:00:00,0.00000025,0.00000026,0.00000025,0.00000025,9449870.00000000,2.6916666666666665e-07,12875652.5,False,False
1611583200000,2021-01-25 15:00:00,0.00000026,0.00000026,0.00000025,0.00000025,12719781.00000000,2.6833333333333334e-07,13854762.416666666,False,False
1611586800000,2021-01-25 16:00:00,0.00000025,0.00000026,0.00000025,0.00000025,7290349.00000000,2.6750000000000003e-07,14172625.75,False,False
1611590400000,2021-01-25 17:00:00,0.00000026,0.00000026,0.00000025,0.00000025,3927205.00000000,2.6666666666666667e-07,14227785.833333334,False,False
1611594000000,2021-01-25 18:00:00,0.00000026,0.00000026,0.00000025,0.00000025,7509794.00000000,2.658333333333333e-07,14668232.666666666,False,False
1611597600000,2021-01-25 19:00:00,0.00000025,0.00000026,0.00000025,0.00000025,1754083.00000000,2.65e-07,14677958.666666666,False,False
1611601200000,2021-01-25 20:00:00,0.00000026,0.00000026,0.00000025,0.00000025,1691552.00000000,2.641666666666667e-07,14518307.166666666,False,False
1611604800000,2021-01-25 21:00:00,0.00000026,0.00000026,0.00000025,0.00000026,1891410.00000000,2.6333333333333334e-07,14292443.583333334,False,False
1611608400000,2021-01-25 22:00:00,0.00000025,0.00000026,0.00000025,0.00000025,2734834.00000000,2.6250000000000003e-07,14325161.5,False,False
1611612000000,2021-01-25 23:00:00,0.00000026,0.00000026,0.00000025,0.00000026,19071368.00000000,2.616666666666667e-07,15610718.75,False,False
1611615600000,2021-01-26 00:00:00,0.00000026,0.00000026,0.00000025,0.00000026,1524206.00000000,2.6083333333333336e-07,15562669.75,False,False
1611619200000,2021-01-26 01:00:00,0.00000025,0.00000026,0.00000025,0.00000026,3143104.00000000,2.6e-07,6058963.0,False,False
1611622800000,2021-01-26 02:00:00,0.00000026,0.00000026,0.00000025,0.00000026,1349771.00000000,2.6e-07,5383954.75,False,False
1611626400000,2021-01-26 03:00:00,0.00000026,0.00000026,0.00000025,0.00000026,2229566.00000000,2.6e-07,4509770.166666667,False,False
1611630000000,2021-01-26 04:00:00,0.00000026,0.00000027,0.00000025,0.00000026,33618404.00000000,2.6083333333333336e-07,6703774.75,False,True
1611633600000,2021-01-26 05:00:00,0.00000026,0.00000027,0.00000025,0.00000027,8983978.00000000,2.6166666666666667e-07,7125172.5,False,False
1611637200000,2021-01-26 06:00:00,0.00000026,0.00000027,0.00000025,0.00000026,3702910.00000000,2.625e-07,6807932.166666667,False,False
1611640800000,2021-01-26 07:00:00,0.00000026,0.00000027,0.00000025,0.00000026,3551640.00000000,2.6333333333333334e-07,6957728.583333333,False,False
1611644400000,2021-01-26 08:00:00,0.00000026,0.00000027,0.00000026,0.00000027,1128947.00000000,2.641666666666667e-07,6910844.833333333,False,False
1611648000000,2021-01-26 09:00:00,0.00000026,0.00000027,0.00000025,0.00000026,43637698.00000000,2.65e-07,10389702.166666666,False,False
1611651600000,2021-01-26 10:00:00,0.00000026,0.00000027,0.00000025,0.00000025,10982752.00000000,2.658333333333333e-07,11077028.666666666,False,False
1611655200000,2021-01-26 11:00:00,0.00000025,0.00000026,0.00000025,0.00000026,1262059.00000000,2.658333333333333e-07,9592919.583333334,False,False
1611658800000,2021-01-26 12:00:00,0.00000025,0.00000027,0.00000025,0.00000027,7601872.00000000,2.6666666666666667e-07,10099391.75,False,False
1611662400000,2021-01-26 13:00:00,0.00000026,0.00000027,0.00000025,0.00000026,12922347.00000000,2.675e-07,10914328.666666666,False,False
